,CRM ID,Ag,Al,Al2O3,As,Au,B,Ba,BaO,Be,BeO,Bi,C,C-(Carbonate),C-(Graphite),Ca,CaO,Cd,Ce,CeO2,Cl,Co,Cr,Cr2O3,Cs,Cu,Cu-Res(4A),Cu-Sol(CN),Cu-Sol(H2SO4),Cu-Tot(Calc),Dy,Dy2O3,Er,Er2O3,Eu,Eu2O3,F,Fe,Fe(Calc),Fe2+,Fe2O3,Fe3+,Fe3O4,FeO,Ga,Ga2O3,Gd,Gd2O3,Ge,H2O-,Hf,HfO2,Hg,Ho,Ho2O3,In,Ir,K,K2O,LOI1000,LOI300-1000,LOI371,LOI425,LOI650,La,La2O3,Li,Li2O,Lu,Lu2O3,MOI300,MassRec,Mg,MgO,Mn,MnO,Mo,Na,Na2O,Nb,Nb2O5,Nd,Nd2O3,Ni,NiO,Os,P,P2O5,Pb,PbO,Pd,Pr,Pr6O11,Pt,Rb,Re,Rh,Ru,S,S-(Sulphate),S-(Sulphide),SG,SO3,Sb,Sc,Se,Si,SiO2,Sm,Sm2O3,Sn,SnO2,Sr,SrO,Ta,Ta2O5,Tb,Tb4O7,Te,Th,ThO2,Ti,TiO2,Tl,Tm,Tm2O3,U,U3O8,V,V2O5,W,WO3,Y,Y2O3,Yb,Yb2O3,Zn,ZnO,Zr,ZrO2
491,OREAS 754,0.0465758,25164.1,49040.8,2.12911,,,299.287,315.199,1.33059,,0.286164,,,,4980.5,6845.12,0.0652839,25.3301,,,2.39244,13.9103,99.0,12.293,7.61768,,,,,1.26989,,0.497443,,0.426129,,,8531.51,,,12350.3,,,,8.31043,,1.94452,,1.13315,,0.872772,,,0.199321,,0.0198577,,8698.47,10572.5,4084.6,,,,,12.5212,,556.592,1180.03,0.0561905,,,,2135.6,3590.92,178.147,230.601,0.952278,5894.44,7947.16,9.32989,,11.6316,,5.92752,,,270.835,593.822,7.79913,,,3.01907,,,115.736,0.00198,,,373.254,,,,846.746,0.306661,2.59714,,420617.0,898785.0,2.32993,,7.04218,,46.0706,,15.069,,0.253332,,0.0495,5.12313,,1337.66,2280.83,0.765245,0.061,,1.42003,,19.0579,,4.11968,,5.23088,,0.416333,,31.9718,,25.1901,
492,OREAS 755,0.0559091,27078.2,52738.6,2.167,,,289.485,305.754,1.89335,,0.298125,,,,4808.79,6622.82,0.0641093,23.5977,,,2.29264,13.4483,99.0,20.2743,7.75581,,,,,1.17785,,0.480217,,0.41558,,,8326.63,,,11996.2,,,,10.3819,,1.80575,,1.15201,,0.858421,,,0.190903,,0.0194474,,8745.28,10580.4,4404.43,,,,,11.5815,,1092.7,2356.96,0.0507143,,,,2087.78,3456.23,239.037,301.507,1.06447,5812.36,7822.4,13.9639,,10.7707,,5.78902,,,284.588,619.804,7.58042,,,2.84644,,,178.007,0.00198,,,354.232,,,,804.056,0.292992,2.47593,,422400.0,895694.0,2.19715,,12.4797,,45.6805,,30.1845,,0.252501,,,4.79292,,1202.98,2023.53,1.16995,0.0579333,,1.48129,,18.1618,,3.90065,,4.92801,,0.389667,,39.3405,,21.912,
493,OREAS 75a,,,19900.0,80.0,0.034,,,,,,,,,,,,,,,,894.0,1552.0,,,2005.0,,,,,,,,,,,,191000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223000.0,,,,,,,,,,51100.0,,,,,,,0.28,,,0.353,,,,,128000.0,,,,,,,,,273000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,OREAS 75b,0.839088,27882.4,,973.692,,,167.073,,0.643,,1.83545,,,,30327.0,,0.769149,33.5819,,,741.365,942.167,,2.42775,1482.98,,,,,2.17406,,1.14956,,0.79057,,,171678.0,,,,,,,6.38659,,,,,,1.32895,,,0.416317,,,,4095.39,,79415.0,,,,,18.4522,,23.5143,,,,,,87471.4,,965.931,,,5723.62,,3.60469,,14.3847,,52900.8,,,186.969,,32.6278,,,3.83772,,,20.7729,0.0114444,,,95860.7,,,,,4.77772,8.94928,6.75157,156719.0,,2.7897,,1.43265,,60.4914,,0.284235,,0.375423,,0.627221,7.42544,,1390.14,,0.661417,0.186804,,1.63788,,57.2357,,4.25423,,11.1691,,1.11068,,142.417,,48.2828,
495,OREAS 76a,,,17800.0,117.0,0.041,,,,,,,,,,,,,,,,1215.0,1283.0,,,2974.0,,,,,,,,,,,,246000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165000.0,,,,,,,,,,72900.0,,,,,,,0.403,,,0.701,,,,,177000.0,,,,,,,,,217000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,OREAS 76b,1.14324,25795.0,,1393.78,,,153.969,,0.593333,,2.46672,,,,31149.8,,0.952232,27.9228,,,1066.56,662.795,,2.38372,2262.29,,,,,1.59444,,0.95154,,0.439061,,,217602.0,,,,,,,5.94454,,1.75175,,,,1.45003,,,0.323517,,0.095498,,4743.1,,80517.7,,,,,16.0469,,24.1748,,,,,,58047.9,,791.576,,,5097.1,,2.93702,,10.5539,,76205.6,,,139.083,,42.6031,,,3.06015,,,23.1176,0.015,,,154508.0,,,,,5.80666,6.46058,9.10732,137442.0,,1.9366,,1.49383,,43.8367,,0.297944,,0.288281,,0.897041,6.48399,,1033.16,,1.00005,,,2.04694,,46.1085,,3.84053,,8.93058,,0.943911,,170.097,,48.4727,
497,OREAS 77a,,,14800.0,162.0,0.061,,,,,,,,,,,,,,,,1675.0,840.0,,,4400.0,,,,,,,,,,,,340000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72700.0,,,,,,,,,,105900.0,,,,,,,0.566,,,1.088,,,,,262000.0,,,,,,,,,133000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,OREAS 77b,1.61606,18606.4,,2053.54,,,123.84,,0.472982,,3.39367,,,,31146.4,,1.19533,25.7433,,,1551.31,341.118,,2.17968,3163.45,,,,,1.32767,,0.811447,,0.383628,,,292084.0,,,,,,,4.47835,,1.51368,,,,1.15363,,,0.271446,,0.112293,,3438.37,,88742.1,,,,,15.4365,,20.3633,,,,,,26665.9,,678.91,,,4064.32,,3.26082,,9.40409,,113049.0,,,,,57.9591,,,2.89195,,,18.3048,0.02154,,,222157.0,,,,,8.23352,3.51477,,92421.7,,1.66406,,1.59018,,33.6786,,0.27752,,0.235184,,1.34994,6.14186,,653.712,,1.37176,,,1.71808,,33.5733,,2.66867,,7.15086,,0.797062,,202.24,,32.7548,
499,OREAS 78,,,,,,,,,,,,,,,,,,,,,237399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257881.0,,,,,,,,,,,,,,,286141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,OREAS 7Ca,,,,,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,OREAS 7Pa,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,OREAS 7Pb,,,,,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,OREAS 85,0.580763,67668.9,129334.0,2.11844,0.0612958,9.9,82.1839,,0.310525,,0.452988,,,,63369.3,90715.4,0.332899,9.14015,,,177.85,480.082,1044.95,0.366625,1761.16,,,,,1.9503,,1.23476,,0.570226,,,95335.6,,,139504.0,,,,11.5193,,1.78779,,0.0859667,,0.741444,,,0.42381,,0.0538356,,2079.05,2454.87,11318.1,,,,,3.8873,,7.72311,,0.177381,,,,82002.5,137169.0,1278.43,1698.1,1.54356,10217.4,13490.0,1.18158,,5.60252,,3439.8,,,252.294,584.832,5.50074,,0.00700378,1.25286,,0.00400259,6.05084,0.02665,,,20584.2,,,,,0.271929,28.0217,4.97024,,460346.0,1.50949,,0.506727,,140.028,,0.0839023,,0.306,,0.306006,0.578847,,2668.04,4699.96,0.0443324,0.174571,,0.209197,,151.199,,0.547902,,10.6856,,1.17233,,78.6865,,20.9315,
504,OREAS 86,1.02846,50640.5,97102.8,8.4163,0.0866794,9.9,80.3609,,0.263542,,0.727444,,,,47981.6,68206.1,0.401551,8.24101,,,506.637,513.201,1096.8,0.324018,5621.06,,,,,1.65,,1.00393,,0.466439,,,162368.0,,,235460.0,,,,9.23791,,1.53981,,0.164733,,0.641958,,,0.34375,,0.0560644,,1850.4,2206.69,30066.7,,,,,3.56505,,5.96488,,0.14619,,,,83821.2,140632.0,1157.68,1528.27,2.0067,7830.88,10590.4,1.16753,,5.00204,,12295.1,,,224.496,561.652,6.23753,,0.0183083,1.11319,,0.00742333,5.9781,0.0951056,,,70151.9,,,,,0.950741,21.6656,16.9833,,386350.0,1.31685,,0.599394,,105.967,,0.075823,,0.256905,,0.662846,0.603685,,2258.16,3942.25,0.0500991,0.148571,,0.508222,,122.725,,0.501111,,8.73198,,0.974333,,80.4396,,20.0414,
505,OREAS 90,0.396,,,,,,,,,,0.87,,,,,,,,,,15.9,,,,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.59,,,,,,,,,,715.0,,,,,0.86,,1.32,,,,,7.83,,,,,,,,,,,,,,,,,,,,,,,,,,67.8,,,
506,OREAS 901,0.438778,68126.1,,70.6865,0.362528,,229.46,,6.17157,,4.75428,,,,917.112,,,95.2069,,,72.981,56.788,,5.12244,1408.94,,,832.194,,,,,,,,,40253.9,,,,,,,18.6522,,,,0.110019,,5.27499,,,,,0.2648,,36719.6,,,,,,,46.9571,,17.9258,,0.533993,,,,6003.81,,290.203,,3.35792,417.583,,,,,,39.8828,,,619.575,,17.4347,,,,,,160.856,,,,360.72,,,,,2.60537,14.0343,2.67849,,,,,3.33319,,30.9961,,0.760166,,1.18275,,0.0896167,16.1144,,80.6913,,0.77521,,,10.2935,,81.283,,,,37.4246,,3.57814,,23.965,,176.322,
507,OREAS 902,0.342715,47371.9,,574.207,0.0099,,170.214,,2.22993,,8.49466,,,,40546.5,,,74.8177,,,926.011,50.6706,,2.87561,3010.99,,,1114.89,,,,,,,,,31916.2,,,,,,,11.7134,,,,0.180333,,4.43114,,,,,0.247203,,32149.7,,,,,,,36.7215,,9.77364,,0.303143,,,,24786.2,,456.546,,12.174,441.253,,,,,,163.995,,,692.371,,13.34,,,,,,108.602,0.0064,,,17553.5,,,,,1.65131,6.90026,2.41237,,,,,2.04728,,28.4103,,,,0.580347,,,11.3186,,,,0.704691,,,6.46764,,54.0048,,3.8334,,18.1023,,1.93845,,,,149.882,
508,OREAS 903,0.432001,58903.5,,49.6558,0.00495,,197.464,,4.42199,,8.94184,,,,6250.92,,0.203073,82.2075,,,130.622,72.8517,,3.56726,6516.13,,,4340.59,,,,,,,,,41573.8,,,,,,,15.0037,,,,0.0976435,,4.55988,,,,,0.162135,,33078.5,,,,,,,40.2266,,18.3245,,0.364898,,,,7139.92,,689.554,,4.31947,300.694,,,,,,53.9221,,,1068.18,,11.2861,,,,,,136.573,,,,4996.88,,,,,1.57009,10.2376,6.06318,,,,,2.62936,,77.1271,,0.536122,,0.834551,,0.0344281,13.643,,1924.92,,0.621858,,,7.58033,,73.9117,,0.531139,,22.4734,,2.36446,,24.2974,,151.863,
509,OREAS 904,0.550814,62998.6,,98.4476,0.0451918,,193.975,,7.85602,,4.0544,,,,462.165,,0.0583316,85.9716,,,83.1127,53.5758,,3.78557,6115.23,,,5185.02,,,,,,,,,66792.5,,,,,,,16.6948,,,,0.183333,,4.98622,,,,,0.21832,,33143.5,,,,,,,43.2494,,16.711,,0.467222,,,,5561.14,,410.742,,2.12491,336.881,,,,,,40.1493,,,976.309,,10.5571,,,,,,129.55,,,,626.189,,,,,1.47754,11.1532,3.30098,,,,,2.83169,,27.1773,,0.544689,,1.00399,,,14.301,,,,0.517985,,,8.42648,,75.5496,,2.12052,,31.4959,,3.14124,,26.297,,171.235,
510,OREAS 905,0.517639,74244.8,,34.6906,0.390806,,2699.39,,3.04384,,5.71519,,,,5901.07,,0.357272,92.1763,,,14.8446,19.1784,,6.77844,1533.46,,,1271.95,,3.72452,,1.11643,,1.42254,,,40764.1,,,,,,,25.118,,5.89824,,,,6.84441,,0.0495,0.498704,,0.635858,,28752.2,,,,,,,45.9619,,20.0438,,0.101111,,,,2762.18,,377.467,,3.27033,23996.7,,18.1385,,39.0542,,9.54462,,,275.046,,30.4419,,,10.5395,,,138.281,,,,660.393,,,2747280.0,,1.95156,4.89523,2.8408,323183.0,,7.39932,,3.95626,,156.947,,1.34498,,0.770303,,0.0878,14.6454,,1219.18,,0.721951,0.108889,,4.97428,,10.1466,,2.77682,,15.7134,,0.675,,137.951,,252.164,
511,OREAS 905b,0.599998,74999.1,,32.4178,0.380633,9.9,2710.55,,2.99758,,4.45821,,,,11618.5,,0.458957,96.8264,,,10.6336,17.2343,,6.13806,1442.2,173.651,82.1446,1210.91,1480.0,3.83695,,1.12191,,1.62062,,,36827.2,,,,,,,25.3229,,6.15912,,0.115,,6.50581,,,0.551509,,0.565713,,29706.3,,,,,,,47.5678,,30.9211,,0.0934699,,,,3114.87,,346.168,,5.07606,25764.2,,20.7641,,40.7265,,11.0315,,,367.836,,27.6767,,,11.1137,,,142.267,0.00198,,,270.717,,,,,1.7335,5.10759,2.28307,,,7.70369,,4.01151,,187.678,,1.51613,,0.83183,,0.0965278,14.9783,,1610.19,,0.781353,0.127189,,5.47195,,10.7446,,1.93321,,15.7515,,0.678845,,129.539,,241.153,
512,OREAS 906,0.75355,73617.6,,22.7628,0.0492384,,2714.32,,2.94363,,11.1392,,,,5664.12,,0.423975,93.0093,,,24.2392,8.96126,,6.7958,3099.27,,,2588.46,,3.69604,,1.12581,,1.54033,,,55010.3,,,,,,,28.4097,,6.19524,,,,6.9926,,0.0495,0.498704,,1.23403,,28356.0,,,,,,,46.7019,,19.3325,,0.100208,,,,2765.94,,373.411,,4.05154,24244.8,,17.7549,,39.7311,,4.89135,,,274.409,,36.0531,,,10.72,,,137.743,,,,382.103,,,2770030.0,,2.35632,4.59722,4.9918,311951.0,,7.70538,,4.33422,,156.006,,1.34963,,0.774091,,0.198,14.7988,,1133.39,,0.712012,0.110741,,5.06153,,5.37553,,2.69639,,15.7767,,0.695167,,163.238,,261.183,
513,OREAS 906b,0.709372,74554.0,,13.6874,0.0523638,9.9,2819.22,,2.98601,,9.993,,,,6441.87,,0.417531,92.1932,,,17.5817,10.1781,,6.97004,3143.43,387.428,154.002,2597.48,3125.84,3.70502,,1.07345,,1.50524,,,48529.1,,,,,,,28.1329,,5.9026,,0.207237,,7.15159,,,0.502914,,1.1595,,28847.5,,,,,,,44.9691,,20.5939,,0.0849983,,,,2330.45,,321.185,,4.9125,26258.9,,18.2642,,38.6178,,3.22472,,,280.739,,31.6988,,,10.1972,,,138.48,0.00221458,,,442.629,,,2741250.0,,2.15617,4.71347,5.10881,311770.0,,7.3708,,4.23945,,164.797,,1.36538,,0.791561,,0.200052,14.8275,,1106.02,,0.721098,0.106795,,5.08274,,3.88363,,2.61067,,15.7894,,0.611098,,146.854,,267.455,
514,OREAS 907,1.34773,69520.6,,39.7351,0.100088,,2425.27,,2.70595,,22.3772,,,,5024.18,,0.547899,86.9641,,,45.7616,9.42232,,6.08356,6376.58,,,5326.32,,3.55208,,1.18452,,1.57299,,,86164.1,,,,,,,34.4611,,5.52881,,,,6.4883,,0.0495,0.495852,,2.49272,,25776.5,,,,,,,43.7927,,17.6927,,0.122083,,,,4244.78,,358.385,,5.88007,21964.2,,15.9418,,37.2654,,5.26991,,,273.13,,46.2432,,,9.80385,,,123.291,,,,692.051,,,2822840.0,,3.35487,4.92261,9.76192,292606.0,,7.2523,,5.0274,,142.314,,1.21961,,0.730758,,0.232546,13.3725,,1125.97,,0.665207,0.126375,,4.50476,,7.65127,,3.30852,,15.2391,,0.839833,,206.594,,239.455,
515,OREAS 907b,1.18927,70868.1,,30.8281,0.118518,9.9,2542.01,,2.78327,,19.0131,,,,5508.61,,0.494123,89.5825,,,32.6779,12.7851,,6.49882,6234.64,721.457,289.412,5142.13,6292.91,3.51857,,1.12309,,1.64197,,,73286.5,,,,,,,32.4925,,5.87713,,0.200713,,6.6913,,,0.521882,,2.20375,,26886.3,,,,,,,42.8029,,18.8481,,0.111857,,,,3292.16,,313.725,,7.52199,23008.4,,16.5948,,37.7746,,4.34784,,,283.542,,36.9326,,,10.1167,,,130.545,0.00267381,,,834.33,,,,,2.83099,5.04922,8.74055,,,7.3917,,4.65988,,149.702,,1.23776,,0.774746,,0.35803,13.9178,,1115.46,,0.681555,0.131948,,4.65693,,6.53253,,2.92941,,15.172,,0.762131,,170.935,,245.444,
516,OREAS 908,2.40165,60547.3,,65.4755,0.187158,,1867.55,,2.19957,,43.2515,,,,4176.66,,0.785263,74.9002,,,87.3297,10.8302,,4.86404,12604.4,,,10641.2,,3.1487,,1.26595,,1.7599,,,146365.0,,,,,,,44.3177,,4.96881,,,,5.63446,,0.0495,0.491926,,4.89603,,20070.5,,,,,,,37.7445,,14.4477,,0.177576,,,,6950.39,,327.864,,9.5343,16948.5,,12.9852,,32.5012,,6.41595,,,262.65,,65.3481,,,8.56028,,,96.4257,,,,1282.93,,,2952520.0,,5.20256,5.55007,18.9683,259009.0,,6.42962,,6.21557,,113.199,,0.955918,,0.649788,,0.470814,11.0498,,1114.26,,0.570218,0.158889,,3.73347,,10.427,,4.51322,,14.3559,,1.1288,,284.763,,209.741,
517,OREAS 908b,2.19685,63918.5,,38.138,0.209476,9.9,2148.61,,2.37017,,38.2347,,,,4871.3,,0.668305,81.2193,,,63.1646,9.92349,,5.34242,12686.7,1442.12,559.36,10472.2,12587.3,3.24117,,1.13914,,1.72817,,,123325.0,,,,,,,41.942,,5.34376,,0.229577,,6.00998,,,0.496971,,4.41061,,22370.6,,,,,,,39.8721,,16.5052,,0.14385,,,,5056.94,,299.365,,12.8829,19345.7,,13.9621,,34.2115,,3.70411,,,284.982,,49.2616,,,9.06706,,,106.092,0.00465889,,,1605.93,,,,,4.14376,5.49234,18.1453,,,6.69567,,5.74901,,128.935,,1.01537,,0.712294,,0.710424,11.9194,,1008.58,,0.596504,0.146883,,4.01696,,6.97067,,3.77475,,14.3575,,0.920273,,226.029,,223.892,
518,OREAS 91,0.297,,,,,,,,,,1.01,,,,,,,,,,14.2,,,,265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.16,,,,,,,,,,841.0,,,,,0.85,,1.28,,,,,7.47,,,,,,,,,,,,,,,,,,,,,,,,,,66.4,,,
519,OREAS 92,0.7,,,,,,,,,,2.44,,,,,,,,,,16.3,,,,2294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.78,,,,,,,,,,3101.0,,,,,1.16,,3.75,,,,,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,,,
520,OREAS 920,0.495,76885.4,,5.12733,0.0099,9.9,545.874,,2.85013,,0.690962,,,,4969.43,,0.0792,93.5422,,,15.6006,79.1384,,8.63044,112.227,,,,,6.44153,,3.68528,,1.50072,,,41390.9,,,,,,,20.8478,,6.97209,,1.98,,4.6014,,0.0099,1.25695,,0.0843313,,28943.6,,,,,,,46.0809,,29.1449,,0.498347,,,,13762.8,,601.95,,0.460377,6333.81,,17.3514,,40.4,,41.7683,,,719.087,,23.4811,,,10.9001,,,175.574,0.00198,,,314.424,,,,,1.48675,14.299,1.98,307167.0,,7.83521,,5.03541,,82.1971,,1.24528,,1.06408,,0.0495,19.2703,,4884.27,,0.921966,0.536711,,3.74085,,97.4368,,3.10799,,33.2345,,3.32782,,116.267,,151.22,
521,OREAS 920b,0.320316,67922.5,,113.345,0.0194104,9.9,2105.42,,2.58696,,0.792145,,,,300.0,,0.0421366,89.8561,,,1.6291,87.1771,,4.42593,115.875,,,,,3.62125,,1.72465,,1.28891,,,30270.2,,,,,,,20.339,,5.48504,,2.32659,,2.32289,,,0.611463,,0.0752716,,27101.8,,,,,,,43.4568,,21.34,,0.264928,,,,3765.34,,71.2354,,2.93269,975.245,,5.04478,,36.1556,,12.0582,,,319.26,,26.3977,,,10.0887,,,155.691,0.00198,,,291.128,,,,,3.97341,12.4986,2.36653,351606.0,,7.09416,,3.91459,,56.9095,,0.402973,,0.706937,,0.0884405,15.4858,,2259.62,,0.851974,0.253352,,4.06385,,166.135,,1.90809,,15.4509,,1.61478,,56.7234,,79.7066,
522,OREAS 921,0.152353,76178.7,,5.15097,0.00495,9.9,536.786,,2.83075,,1.19657,,,,4959.18,,0.198,90.594,,,16.5045,79.2875,,8.52697,274.198,,,,,6.2532,,3.60649,,1.4845,,,43023.7,,,,,,,21.3168,,6.82831,,1.98,,4.44537,,0.0198,1.23039,,0.108256,,28355.7,,,,,,,45.8937,,28.9023,,0.396,,,,14249.0,,641.399,,0.504685,6067.52,,17.051,,39.7667,,41.107,,,704.751,,27.9571,,,10.7318,,,176.266,0.00198,,,666.483,,,,,1.44393,14.1556,1.98,306800.0,,7.70103,,5.81717,,78.0412,,1.3223,,1.04704,,0.0495,18.7414,,4672.39,,0.912477,0.525439,,3.68837,,96.6641,,3.04771,,32.7261,,3.22151,,132.498,,147.296,
523,OREAS 921b,0.37088,68249.6,,104.139,0.0198,9.9,1978.91,,2.55833,,1.3008,,,,742.489,,0.0680211,88.5797,,,3.35708,88.186,,4.50184,253.775,,,,,3.78188,,1.77917,,1.29197,,,32970.6,,,,,,,20.0512,,5.44673,,0.12,,2.35877,,,0.637968,,0.0999345,,26857.1,,,,,,,43.1856,,22.2198,,0.271944,,,,5009.53,,153.833,,2.86073,1135.81,,5.84722,,35.852,,14.415,,,341.258,,31.0192,,,9.918,,,155.89,0.00198,,,609.281,,,,,3.70663,12.5067,2.40216,348690.0,,6.96212,,4.54266,,54.1083,,0.468802,,0.677072,,0.0797375,15.6681,,2343.75,,0.85202,0.25666,,3.92062,,159.891,,2.06092,,15.9838,,1.71566,,82.4198,,81.9857,
524,OREAS 922,0.896203,73284.8,,6.91126,0.00495,,467.971,,2.39827,,10.1327,,,,4746.42,,0.290736,85.7246,,,20.3889,75.0614,,7.27099,2121.99,,,,,5.38514,,3.10557,,1.38933,,,55342.2,,,,,,,20.3923,,6.17556,,1.98,,3.77652,,0.0495,1.04334,,0.309635,,25406.1,,,,,,,43.3738,,30.8011,,0.413371,,,,15805.5,,830.486,,0.744746,4410.06,,14.9453,,36.666,,37.8739,,,658.248,,59.2438,,,10.0315,,,164.311,0.00198,,,3856.75,,,,,1.35232,13.1346,3.76343,305133.0,,6.95404,,9.95379,,57.5915,,1.24123,,0.933502,,0.0495,17.1647,,4273.11,,0.847129,0.443128,,3.30548,,90.8656,,3.80739,,28.9273,,2.7989,,267.286,,127.331,
525,OREAS 922b,1.17249,63566.2,123955.0,54.1355,0.0198,9.9,1909.85,2212.94,2.30374,,12.2198,7658.41,,,399.665,544.973,0.0782086,79.0115,,,3.70145,79.3998,141.336,4.59194,2193.8,,,,,3.28179,,1.72206,,1.20774,,,30965.0,,,44937.1,,,,18.7734,,4.8695,,0.141934,,2.51633,,0.0226818,0.599563,,0.248033,,25896.8,31918.3,35916.9,,,,,42.5453,,23.854,,0.273848,,,,4071.23,7040.24,111.453,,5.01101,961.324,1237.76,5.74518,,34.9836,,12.2469,,,333.914,758.093,43.5078,,,9.45865,,,152.243,0.00198,,,2739.15,,,,6673.38,3.75488,11.5431,4.90042,352128.0,744396.0,6.48115,,5.7562,,43.0725,62.5794,0.456366,,0.633897,,0.0836538,14.2597,,2242.17,5281.4,0.94234,0.227504,,4.28721,,183.663,,2.8047,,16.4057,,1.67349,,74.7683,,85.0321,
526,OREAS 923,1.62797,72874.8,,7.60768,0.00495,9.9,433.821,,2.42027,,21.3625,,,,4731.23,,0.419599,83.0789,,,23.083,71.4567,,6.70138,4230.26,,,,,5.05153,,2.85746,,1.36693,,,64295.8,,,,,,,20.3107,,5.72616,,1.98,,3.41812,,0.99,0.962083,,0.520559,,25120.0,,,,,,,42.1881,,31.3885,,0.394984,,,,16925.6,,946.944,,0.933958,3244.25,,14.096,,35.3617,,35.8467,,,626.525,,83.2941,,,9.57691,,,165.514,0.00198,,,6909.54,,,,,1.28814,13.0663,6.54094,296667.0,,6.63796,,13.2688,,43.0158,,1.1112,,0.853557,,0.0495,16.472,,4047.93,,0.857001,0.411635,,3.06296,,91.2724,,4.85133,,26.3565,,2.56536,,345.398,,115.54,
527,OREAS 924,2.03217,74885.0,,8.48782,0.00495,,442.431,,2.42199,,27.2905,,,,4687.52,,0.484195,84.5787,,,23.4169,74.1037,,6.73114,5118.07,,,,,5.09682,,2.89279,,1.35951,,,64559.3,,,,,,,21.1572,,5.78367,,1.98,,3.33071,,0.0495,0.984042,,0.592217,,26135.6,,,,,,,42.5476,,31.6633,,0.394663,,,,17220.6,,948.601,,0.940332,3227.96,,14.048,,36.019,,36.0435,,,635.683,,91.9188,,,9.62073,,,172.358,0.00198,,,8043.27,,,,,1.33209,13.1978,7.85701,292513.0,,6.74166,,13.6341,,40.3504,,1.11125,,0.86017,,0.0495,16.5903,,4015.21,,0.901121,0.401052,,3.05774,,92.3972,,5.40848,,26.4208,,2.57977,,380.046,,108.953,
528,OREAS 925,2.41798,73161.1,,9.60111,0.00495,9.9,424.923,,2.32138,,31.319,,,,4576.1,,0.543712,82.2583,,,24.5581,70.1395,,6.49881,6148.13,,,,,4.82001,,2.70476,,1.28356,,,68620.3,,,,,,,20.2872,,5.58061,,1.98,,3.15497,,0.0792,0.928964,,0.672663,,24656.3,,,,,,,41.2996,,32.33,,0.377415,,,,17895.8,,991.753,,0.994935,2857.26,,13.2792,,34.7956,,34.8146,,,621.847,,109.989,,,9.36407,,,163.147,0.00198,,,9619.57,,,,,1.36294,13.0511,9.06855,294280.0,,6.50582,,14.9087,,36.2429,,1.05503,,0.810298,,0.099,15.9818,,3907.43,,0.873427,0.39149,,2.9411,,90.8433,,5.81565,,24.6125,,2.43057,,445.518,,106.148,
529,OREAS 926,3.01746,73008.8,,8.64194,0.0099,9.9,426.618,,2.22883,,40.9819,,,,4772.35,,0.507186,83.6589,,,26.0601,70.2755,,6.54731,8132.57,,,,,4.93699,,2.77968,,1.35691,,,71254.8,,,,,,,19.9607,,5.70871,,1.98,,3.12236,,0.0594,0.923035,,0.835011,,24892.3,,,,,,,41.8393,,31.0533,,0.380943,,,,17330.5,,992.118,,1.04373,2782.55,,13.5044,,35.3133,,34.9312,,,618.512,,97.8719,,,9.60987,,,166.1,0.00495,,,11629.8,,,,,1.31694,13.1378,10.7131,293500.0,,6.60311,,16.859,,36.2108,,1.0325,,0.844958,,0.099,16.0735,,3910.1,,0.855586,0.390664,,2.93167,,90.1219,,6.60323,,24.9881,,2.46081,,398.106,,106.944,
